property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,study room,servant room,store room,pooja room,furnishing_type,luxury_category,total_rooms,floor_category,price
0,94,4.0,4.0,3.0,3.0,1776.0,0.0,0.0,0.0,0.0,0,1.0,11.0,0.0,2.55
1,45,3.0,2.0,2.0,0.0,1712.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,3.5
1,47,3.0,3.0,0.0,3.0,117.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.7
1,47,5.0,5.0,1.0,2.0,5067.0,1.0,1.0,0.0,1.0,2,1.0,14.0,1.0,4.75
1,29,8.0,11.0,3.0,2.0,5000.0,1.0,1.0,0.0,1.0,2,1.0,26.0,2.0,11.0
0,44,3.0,3.0,3.0,4.0,1250.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,1.0
0,111,2.0,2.0,0.0,3.0,567.0,0.0,0.0,0.0,0.0,1,1.0,4.0,2.0,0.3
0,5,3.0,3.0,3.0,3.0,1300.0,1.0,0.0,0.0,0.0,1,1.0,10.0,2.0,1.32
0,105,4.0,5.0,3.0,3.0,1794.0,0.0,1.0,0.0,0.0,1,1.0,13.0,2.0,0.9
0,92,3.0,2.0,3.0,3.0,1468.0,1.0,0.0,0.0,0.0,2,2.0,9.0,2.0,1.15
0,75,3.0,4.0,3.0,1.0,2022.0,0.0,1.0,0.0,0.0,2,0.0,11.0,2.0,3.32
1,39,5.0,6.0,3.0,3.0,4680.0,0.0,1.0,0.0,0.0,1,2.0,15.0,2.0,11.5
1,11,5.0,5.0,3.0,1.0,3600.0,1.0,1.0,1.0,1.0,2,0.0,17.0,2.0,8.75
0,89,3.0,3.0,3.0,3.0,1058.0,1.0,0.0,0.0,0.0,2,2.0,10.0,0.0,1.25
0,73,3.0,3.0,2.0,0.0,4331.0,0.0,0.0,1.0,0.0,1,2.0,9.0,0.0,7.0
0,108,2.0,2.0,3.0,3.0,1365.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,0.82
0,108,2.0,2.0,3.0,4.0,1228.0,0.0,0.0,0.0,0.0,1,2.0,7.0,0.0,0.92
1,31,5.0,6.0,3.0,2.0,4500.0,0.0,0.0,0.0,0.0,1,1.0,14.0,1.0,16.0
0,44,4.0,3.0,3.0,3.0,2032.0,1.0,1.0,0.0,1.0,1,1.0,13.0,0.0,1.8
0,98,2.0,2.0,0.0,3.0,1360.0,0.0,0.0,0.0,0.0,1,1.0,4.0,1.0,0.8
1,102,3.0,3.0,1.0,3.0,558.0,0.0,0.0,0.0,0.0,1,1.0,7.0,1.0,0.6
1,50,6.0,7.0,3.0,3.0,11286.0,1.0,1.0,0.0,1.0,2,1.0,20.0,2.0,27.5
0,101,2.0,2.0,2.0,1.0,1241.0,0.0,0.0,1.0,0.0,1,2.0,7.0,2.0,1.1
0,4,2.0,2.0,3.0,0.0,1368.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.6
1,31,5.0,5.0,2.0,3.0,1782.72,0.0,1.0,0.0,0.0,1,1.0,13.0,2.0,7.0
0,98,2.0,3.0,3.0,3.0,956.0,1.0,0.0,0.0,0.0,2,1.0,9.0,2.0,1.3
0,25,3.0,4.0,3.0,0.0,1727.0,0.0,1.0,0.0,0.0,1,2.0,11.0,0.0,1.59
0,39,2.0,2.0,3.0,4.0,86.0,0.0,0.0,0.0,0.0,1,2.0,7.0,2.0,1.08
0,71,3.0,3.0,3.0,1.0,2700.0,0.0,0.0,0.0,0.0,1,1.0,10.0,2.0,3.25
1,34,3.0,3.0,0.0,3.0,112.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.9
0,99,2.0,2.0,1.0,1.0,122.0,1.0,0.0,0.0,0.0,1,2.0,6.0,0.0,1.15
0,69,2.0,2.0,2.0,4.0,1294.0,1.0,0.0,0.0,0.0,1,1.0,7.0,2.0,1.47
0,92,3.0,4.0,3.0,3.0,2490.0,0.0,1.0,0.0,0.0,2,0.0,11.0,2.0,2.2
0,39,2.0,2.0,2.0,4.0,86.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,1.31
0,5,2.0,3.0,3.0,3.0,1260.0,0.0,1.0,0.0,0.0,1,2.0,9.0,1.0,0.89
1,29,4.0,2.0,2.0,2.0,540.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,1.44
1,10,1.0,1.0,0.0,3.0,2680.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,1.34
1,30,3.0,12.0,3.0,3.0,2250.0,1.0,1.0,0.0,0.0,2,2.0,20.0,2.0,10.0
1,79,2.0,2.0,0.0,3.0,900.0,0.0,0.0,0.0,0.0,1,1.0,4.0,1.0,0.53
0,4,3.0,4.0,3.0,3.0,1747.0,0.0,1.0,0.0,0.0,1,2.0,11.0,0.0,1.82
0,77,2.0,2.0,3.0,1.0,1180.0,0.0,0.0,0.0,0.0,2,1.0,7.0,0.0,0.8
0,63,3.0,2.0,3.0,2.0,1750.0,0.0,1.0,0.0,1.0,2,2.0,10.0,2.0,1.39
0,57,3.0,3.0,3.0,0.0,1790.0,0.0,0.0,0.0,0.0,2,0.0,10.0,0.0,1.88
0,73,3.0,3.0,3.0,1.0,1644.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,2.79
0,69,3.0,3.0,1.0,3.0,1549.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,2.5
0,38,2.0,2.0,2.0,2.0,1215.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,1.25
0,9,2.0,2.0,1.0,3.0,493.0,0.0,0.0,0.0,0.0,1,2.0,5.0,2.0,0.37
0,39,2.0,2.0,2.0,3.0,623.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.4
0,2,3.0,3.0,3.0,2.0,1900.0,0.0,1.0,0.0,0.0,0,1.0,10.0,1.0,0.9
0,33,3.0,3.0,2.0,2.0,1598.0,0.0,1.0,0.0,0.0,1,2.0,9.0,0.0,2.35
1,31,6.0,7.0,3.0,1.0,4518.0,1.0,1.0,1.0,1.0,2,2.0,20.0,2.0,17.3
1,30,5.0,5.0,3.0,2.0,1800.0,1.0,1.0,1.0,1.0,2,2.0,17.0,2.0,6.5
0,50,3.0,3.0,3.0,2.0,1385.0,0.0,0.0,1.0,0.0,2,0.0,10.0,2.0,1.5
0,97,4.0,5.0,3.0,3.0,2017.0,0.0,1.0,0.0,0.0,1,1.0,13.0,2.0,1.73
0,83,4.0,4.0,3.0,1.0,4000.0,1.0,1.0,1.0,0.0,2,0.0,14.0,1.0,5.0
0,78,4.0,4.0,2.0,3.0,1810.0,1.0,1.0,1.0,1.0,1,0.0,14.0,2.0,1.7
0,69,3.0,3.0,2.0,4.0,1834.0,1.0,0.0,0.0,0.0,1,1.0,9.0,2.0,2.57
0,97,4.0,6.0,3.0,3.0,3920.0,0.0,1.0,0.0,0.0,1,0.0,14.0,2.0,2.2
0,98,4.0,4.0,3.0,0.0,2044.0,0.0,1.0,0.0,1.0,2,2.0,13.0,0.0,1.55
0,107,2.0,2.0,3.0,3.0,1250.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.6
0,81,3.0,3.0,3.0,1.0,2000.0,0.0,1.0,0.0,1.0,2,2.0,12.0,0.0,2.55
0,2,3.0,3.0,3.0,0.0,2981.0,0.0,1.0,0.0,0.0,1,1.0,10.0,2.0,1.25
0,6,3.0,2.0,2.0,1.0,1096.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.35
0,34,2.0,2.0,2.0,2.0,900.0,0.0,0.0,0.0,0.0,1,2.0,6.0,1.0,0.58
0,91,1.0,1.0,1.0,3.0,771.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0.0,0.85
0,27,3.0,4.0,3.0,1.0,2025.0,0.0,1.0,0.0,0.0,2,2.0,11.0,2.0,3.5
0,54,3.0,3.0,3.0,0.0,1484.0,0.0,0.0,1.0,0.0,0,0.0,10.0,1.0,1.42
0,83,4.0,5.0,3.0,3.0,2625.0,0.0,1.0,0.0,0.0,1,1.0,14.0,2.0,3.5
0,89,2.0,2.0,3.0,1.0,95.0,1.0,0.0,0.0,0.0,1,2.0,8.0,2.0,1.47
0,111,2.0,2.0,3.0,3.0,979.0,0.0,0.0,0.0,1.0,1,1.0,8.0,2.0,0.73
1,30,4.0,3.0,3.0,0.0,1350.0,0.0,0.0,1.0,0.0,1,2.0,11.0,1.0,4.45
1,5,3.0,5.0,3.0,3.0,3534.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,2.25
0,78,3.0,3.0,2.0,3.0,1578.0,0.0,0.0,0.0,0.0,2,2.0,8.0,1.0,1.65
1,79,3.0,5.0,3.0,0.0,600.0,0.0,0.0,0.0,0.0,1,1.0,11.0,2.0,0.75
0,89,2.0,2.0,3.0,1.0,1165.0,0.0,0.0,0.0,0.0,1,2.0,8.0,1.0,0.78
0,57,2.0,2.0,2.0,0.0,1112.0,0.0,0.0,0.0,0.0,1,2.0,6.0,1.0,1.05
0,63,3.0,3.0,2.0,2.0,1920.0,0.0,1.0,0.0,1.0,2,2.0,10.0,2.0,1.54
0,57,3.0,3.0,3.0,0.0,1950.0,0.0,0.0,0.0,0.0,2,0.0,9.0,2.0,2.35
0,78,4.0,4.0,2.0,3.0,1808.0,0.0,0.0,0.0,0.0,2,0.0,10.0,0.0,1.85
0,96,2.0,2.0,1.0,3.0,534.0,0.0,0.0,1.0,0.0,1,2.0,6.0,2.0,0.34
0,107,1.0,1.0,1.0,1.0,342.0,0.0,0.0,0.0,0.0,1,1.0,3.0,2.0,0.25
0,47,3.0,2.0,2.0,1.0,1519.0,0.0,0.0,0.0,0.0,2,1.0,7.0,1.0,1.05
1,57,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,0.0,1.0,1,1.0,15.0,1.0,11.29
1,59,6.0,5.0,3.0,3.0,3132.0,0.0,0.0,0.0,0.0,1,1.0,14.0,2.0,8.0
0,25,1.0,1.0,1.0,0.0,450.0,0.0,0.0,0.0,0.0,2,1.0,3.0,2.0,0.4
0,43,3.0,4.0,3.0,1.0,2121.0,0.0,1.0,0.0,0.0,1,2.0,12.0,0.0,1.5
0,8,4.0,6.0,3.0,3.0,1535.0,0.0,1.0,0.0,0.0,1,0.0,14.0,0.0,1.5
1,56,5.0,4.0,2.0,2.0,2367.0,0.0,0.0,0.0,1.0,1,1.0,13.0,1.0,3.5
0,26,5.0,5.0,2.0,2.0,2400.0,1.0,1.0,1.0,0.0,2,1.0,15.0,1.0,1.3
1,21,4.0,3.0,1.0,2.0,1800.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,1.8
0,109,3.0,5.0,3.0,3.0,1796.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,1.23
0,105,3.0,2.0,2.0,3.0,1261.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,0.85
0,27,3.0,5.0,3.0,1.0,2779.0,0.0,1.0,0.0,0.0,0,2.0,12.0,2.0,3.99
0,96,1.0,1.0,1.0,1.0,506.0,0.0,0.0,0.0,0.0,2,1.0,3.0,0.0,0.3
0,89,2.0,2.0,3.0,1.0,1721.0,1.0,0.0,0.0,0.0,0,1.0,8.0,2.0,0.83
1,110,9.0,9.0,3.0,3.0,3150.0,1.0,0.0,0.0,1.0,2,1.0,24.0,2.0,4.5
0,96,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.35
0,101,3.0,3.0,3.0,1.0,1934.0,0.0,1.0,0.0,0.0,1,1.0,10.0,0.0,1.85
0,69,2.0,2.0,2.0,4.0,1294.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,1.6
0,96,3.0,3.0,3.0,1.0,1551.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,0.79
0,41,2.0,2.0,2.0,3.0,653.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.65
0,14,2.0,2.0,2.0,3.0,74.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,1.6
0,97,3.0,4.0,3.0,3.0,2031.0,0.0,1.0,0.0,0.0,1,0.0,11.0,2.0,2.0
1,102,3.0,2.0,1.0,3.0,822.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.5
0,101,3.0,3.0,3.0,1.0,1969.0,0.0,0.0,0.0,0.0,1,1.0,10.0,1.0,1.5
0,103,4.0,4.0,3.0,3.0,2362.0,0.0,1.0,0.0,1.0,2,2.0,13.0,2.0,1.51
0,92,3.0,4.0,3.0,3.0,2300.0,1.0,1.0,1.0,0.0,2,2.0,13.0,2.0,2.25
0,89,3.0,4.0,3.0,3.0,1419.0,0.0,1.0,0.0,0.0,2,0.0,11.0,0.0,1.55
0,104,4.0,4.0,3.0,0.0,2126.0,0.0,1.0,0.0,0.0,1,2.0,12.0,0.0,1.65
0,75,3.0,4.0,3.0,3.0,2121.0,0.0,1.0,0.0,0.0,2,0.0,11.0,0.0,3.5
1,33,4.0,2.0,2.0,3.0,1462.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,2.58
0,5,3.0,3.0,3.0,1.0,1500.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.1
0,2,2.0,2.0,0.0,4.0,1300.0,0.0,0.0,0.0,0.0,1,1.0,4.0,2.0,0.5
0,97,2.0,2.0,3.0,3.0,1475.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.05
0,76,2.0,2.0,2.0,3.0,588.0,0.0,0.0,0.0,0.0,1,2.0,6.0,2.0,0.55
0,103,2.0,2.0,3.0,1.0,1350.0,1.0,0.0,0.0,0.0,1,2.0,8.0,2.0,0.7
0,92,2.0,2.0,2.0,3.0,1124.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,1.0
0,61,3.0,4.0,3.0,0.0,1900.0,0.0,1.0,0.0,0.0,2,2.0,11.0,2.0,1.75
0,111,3.0,3.0,3.0,3.0,1619.0,0.0,0.0,0.0,1.0,1,2.0,10.0,2.0,0.9
0,5,2.0,2.0,3.0,3.0,1343.0,0.0,0.0,1.0,0.0,2,0.0,8.0,2.0,1.01
1,11,5.0,5.0,3.0,3.0,3600.0,1.0,1.0,1.0,1.0,1,2.0,17.0,1.0,9.5
1,33,6.0,7.0,3.0,0.0,3240.0,1.0,1.0,1.0,1.0,1,2.0,20.0,2.0,9.0
1,93,3.0,4.0,3.0,1.0,2160.0,1.0,1.0,1.0,1.0,1,2.0,14.0,1.0,3.2
0,8,2.0,2.0,3.0,1.0,1200.0,0.0,0.0,0.0,1.0,2,0.0,8.0,2.0,0.97
1,54,4.0,5.0,2.0,0.0,3222.0,1.0,1.0,1.0,1.0,2,2.0,15.0,1.0,7.35
0,105,3.0,3.0,3.0,3.0,1523.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,0.82
1,90,2.0,3.0,1.0,3.0,450.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.32
0,98,4.0,4.0,3.0,3.0,2119.0,0.0,1.0,0.0,1.0,1,2.0,13.0,0.0,1.4
0,80,4.0,4.0,3.0,0.0,2700.0,0.0,1.0,0.0,0.0,1,2.0,12.0,2.0,2.35
0,39,3.0,3.0,3.0,4.0,2700.0,1.0,1.0,1.0,1.0,1,2.0,13.0,1.0,3.3
0,69,3.0,3.0,2.0,1.0,1743.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,2.0
0,94,4.0,4.0,3.0,0.0,1893.0,0.0,1.0,0.0,0.0,1,1.0,12.0,0.0,2.7
1,93,4.0,4.0,3.0,3.0,3240.0,0.0,1.0,1.0,1.0,1,1.0,14.0,2.0,5.0
1,47,1.0,1.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,1,1.0,4.0,1.0,0.65
0,83,3.0,4.0,3.0,0.0,1965.0,0.0,1.0,0.0,0.0,1,1.0,11.0,2.0,3.4
0,15,4.0,5.0,3.0,3.0,3008.0,0.0,1.0,0.0,0.0,0,0.0,13.0,2.0,3.9
0,74,2.0,2.0,2.0,3.0,1188.0,0.0,0.0,0.0,1.0,2,2.0,7.0,2.0,1.51
0,98,3.0,3.0,1.0,3.0,1735.0,0.0,0.0,0.0,1.0,1,2.0,8.0,0.0,1.6
0,105,3.0,3.0,3.0,4.0,2306.0,0.0,1.0,0.0,0.0,1,1.0,10.0,0.0,1.25
0,111,2.0,2.0,1.0,1.0,677.0,0.0,0.0,0.0,0.0,2,2.0,5.0,1.0,0.4
0,43,3.0,4.0,3.0,3.0,1905.0,1.0,1.0,0.0,0.0,1,1.0,12.0,2.0,1.1
0,95,3.0,3.0,2.0,3.0,1565.0,0.0,0.0,1.0,0.0,2,0.0,9.0,1.0,1.0
0,89,3.0,4.0,3.0,3.0,2034.0,0.0,1.0,0.0,0.0,1,0.0,11.0,2.0,1.93
0,97,2.0,2.0,3.0,3.0,1503.0,0.0,0.0,1.0,0.0,1,2.0,8.0,2.0,1.05
0,77,2.0,2.0,3.0,4.0,1061.0,0.0,0.0,0.0,0.0,1,2.0,8.0,0.0,0.82
0,97,2.0,2.0,2.0,3.0,1050.0,0.0,0.0,0.0,0.0,1,0.0,7.0,2.0,0.55
1,5,4.0,5.0,0.0,3.0,4700.0,0.0,0.0,0.0,0.0,1,2.0,9.0,0.0,3.15
0,4,3.0,3.0,3.0,3.0,1317.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,1.6
0,53,3.0,3.0,3.0,0.0,1876.0,0.0,1.0,0.0,0.0,2,2.0,10.0,2.0,2.4
0,103,4.0,5.0,2.0,3.0,2140.0,1.0,1.0,0.0,0.0,1,2.0,13.0,2.0,1.3
1,8,5.0,4.0,3.0,1.0,4000.0,1.0,1.0,1.0,1.0,1,0.0,16.0,0.0,5.6
0,54,3.0,4.0,3.0,0.0,1976.0,1.0,0.0,0.0,0.0,2,2.0,11.0,2.0,1.8
0,11,3.0,3.0,3.0,0.0,2289.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,1.68
1,55,5.0,4.0,2.0,1.0,4500.0,0.0,0.0,0.0,0.0,1,1.0,12.0,1.0,6.75
0,86,4.0,6.0,3.0,1.0,2383.0,0.0,1.0,0.0,0.0,1,2.0,14.0,2.0,1.46
0,88,3.0,3.0,2.0,0.0,2051.0,0.0,0.0,0.0,1.0,0,1.0,9.0,2.0,1.2
0,13,2.0,2.0,0.0,3.0,699.0,0.0,0.0,0.0,0.0,1,1.0,4.0,0.0,0.36
0,111,2.0,2.0,1.0,3.0,542.0,0.0,0.0,0.0,1.0,1,2.0,6.0,1.0,0.25
0,47,2.0,2.0,1.0,3.0,950.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.39
1,79,3.0,2.0,0.0,3.0,1012.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,0.45
1,50,8.0,8.0,3.0,0.0,3762.0,1.0,1.0,1.0,1.0,0,0.0,23.0,2.0,10.85
1,13,2.0,4.0,3.0,0.0,900.0,0.0,0.0,0.0,0.0,1,1.0,9.0,2.0,0.9
0,97,2.0,2.0,2.0,1.0,1475.0,0.0,0.0,0.0,0.0,1,2.0,6.0,0.0,1.3
0,103,4.0,4.0,3.0,0.0,2453.0,0.0,1.0,0.0,0.0,1,1.0,13.0,0.0,2.0
0,83,4.0,5.0,3.0,3.0,2613.0,0.0,1.0,0.0,0.0,2,0.0,13.0,0.0,3.85
0,9,2.0,2.0,2.0,3.0,550.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.28
1,54,7.0,7.0,3.0,0.0,2340.0,1.0,0.0,0.0,0.0,2,1.0,18.0,1.0,4.75
0,105,2.0,2.0,2.0,3.0,899.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,0.5
0,81,2.0,2.0,3.0,0.0,1432.0,0.0,0.0,0.0,0.0,2,1.0,7.0,0.0,1.3
0,101,3.0,3.0,2.0,1.0,1601.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,1.2
0,16,2.0,2.0,3.0,3.0,1939.03,1.0,0.0,0.0,1.0,2,0.0,9.0,2.0,2.5
0,100,2.0,2.0,3.0,1.0,1350.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.92
1,18,7.0,7.0,3.0,2.0,2700.0,0.0,0.0,0.0,0.0,1,1.0,17.0,1.0,2.9
0,77,2.0,2.0,3.0,1.0,939.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,1.25
0,4,3.0,4.0,3.0,3.0,1933.0,1.0,1.0,0.0,0.0,1,2.0,12.0,2.0,2.1
1,28,7.0,7.0,3.0,0.0,5000.0,0.0,1.0,0.0,1.0,1,2.0,19.0,1.0,5.65
0,8,3.0,4.0,3.0,3.0,1305.0,1.0,1.0,0.0,0.0,1,0.0,12.0,0.0,1.25
0,4,3.0,3.0,3.0,3.0,1317.0,0.0,1.0,0.0,0.0,2,2.0,10.0,2.0,1.3
0,103,3.0,3.0,3.0,3.0,1736.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,1.2
0,13,2.0,2.0,0.0,3.0,761.0,0.0,0.0,0.0,0.0,1,1.0,4.0,0.0,0.33
0,1,3.0,3.0,2.0,3.0,1286.0,0.0,0.0,0.0,0.0,2,0.0,8.0,1.0,1.38
0,43,3.0,4.0,3.0,3.0,1635.0,0.0,0.0,0.0,0.0,1,2.0,10.0,2.0,1.2
0,25,3.0,4.0,3.0,2.0,1727.0,0.0,1.0,0.0,0.0,1,2.0,11.0,2.0,1.55
0,97,2.0,2.0,3.0,1.0,1550.0,0.0,0.0,0.0,0.0,1,2.0,8.0,0.0,1.04
1,74,5.0,6.0,3.0,1.0,3240.0,1.0,1.0,1.0,1.0,2,0.0,18.0,1.0,11.0
0,25,2.0,3.0,0.0,3.0,1000.0,0.0,0.0,0.0,0.0,1,1.0,5.0,1.0,1.0
0,2,4.0,3.0,3.0,1.0,3150.0,0.0,1.0,0.0,0.0,1,1.0,11.0,2.0,1.65
0,4,3.0,4.0,2.0,3.0,1590.0,1.0,1.0,0.0,0.0,2,0.0,11.0,0.0,1.91
0,25,2.0,2.0,2.0,3.0,800.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.35
1,81,4.0,4.0,3.0,1.0,2332.0,1.0,1.0,0.0,1.0,2,0.0,14.0,1.0,6.5
1,57,3.0,3.0,2.0,2.0,3231.0,1.0,1.0,0.0,0.0,2,2.0,10.0,1.0,8.45
0,8,3.0,4.0,3.0,4.0,1583.0,1.0,1.0,0.0,0.0,1,2.0,13.0,0.0,1.4
0,33,2.0,2.0,2.0,2.0,1120.0,0.0,0.0,1.0,0.0,1,2.0,7.0,0.0,1.35
0,43,3.0,3.0,3.0,3.0,1729.0,0.0,0.0,0.0,0.0,2,1.0,9.0,2.0,1.0
1,44,3.0,3.0,3.0,4.0,1570.0,0.0,0.0,0.0,1.0,1,2.0,10.0,2.0,1.27
0,1,2.0,2.0,2.0,1.0,844.0,0.0,0.0,0.0,0.0,2,1.0,6.0,2.0,1.0
0,95,3.0,2.0,2.0,0.0,1500.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,1.04
0,88,3.0,3.0,2.0,3.0,1730.0,0.0,0.0,0.0,0.0,2,2.0,8.0,2.0,0.95
1,18,5.0,5.0,3.0,0.0,2000.0,0.0,0.0,0.0,1.0,1,1.0,15.0,2.0,1.7
0,75,3.0,4.0,3.0,3.0,2205.0,0.0,1.0,0.0,1.0,2,2.0,12.0,0.0,3.15
0,11,4.0,4.0,2.0,3.0,2365.0,0.0,1.0,0.0,1.0,1,1.0,12.0,0.0,1.97
0,77,2.0,2.0,3.0,3.0,1355.0,1.0,0.0,0.0,0.0,1,2.0,8.0,0.0,1.32
0,25,3.0,3.0,3.0,0.0,1601.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.36
0,6,2.0,3.0,3.0,3.0,1529.0,0.0,1.0,0.0,0.0,1,2.0,9.0,0.0,1.58
1,34,1.0,1.0,0.0,3.0,1000.0,0.0,0.0,0.0,0.0,1,1.0,2.0,1.0,0.6
1,64,4.0,4.0,2.0,0.0,1728.0,0.0,0.0,1.0,0.0,2,2.0,11.0,2.0,3.3
0,95,2.0,2.0,2.0,0.0,1120.0,0.0,0.0,0.0,0.0,1,1.0,6.0,2.0,0.87
0,92,2.0,2.0,1.0,3.0,588.0,0.0,0.0,0.0,0.0,1,1.0,5.0,0.0,0.4
0,9,3.0,4.0,3.0,3.0,1900.0,0.0,1.0,0.0,0.0,1,2.0,11.0,2.0,1.45
0,8,4.0,5.0,3.0,3.0,1535.0,0.0,1.0,0.0,0.0,1,1.0,13.0,2.0,1.34
0,92,3.0,3.0,3.0,3.0,1478.0,0.0,0.0,0.0,0.0,1,2.0,9.0,2.0,1.4
1,57,4.0,4.0,2.0,2.0,3400.0,0.0,1.0,0.0,0.0,1,2.0,11.0,2.0,7.0
1,20,5.0,4.0,2.0,2.0,3240.0,1.0,0.0,0.0,0.0,1,1.0,12.0,1.0,5.5
0,73,2.0,2.0,3.0,4.0,1134.0,0.0,0.0,0.0,0.0,1,1.0,7.0,0.0,1.95
0,4,3.0,3.0,3.0,3.0,1317.0,0.0,1.0,0.0,0.0,1,0.0,10.0,2.0,1.45
0,20,5.0,5.0,2.0,2.0,2588.0,1.0,0.0,1.0,1.0,0,2.0,15.0,1.0,1.7
1,30,3.0,9.0,3.0,2.0,1935.0,1.0,1.0,1.0,1.0,2,2.0,19.0,2.0,6.5
0,78,3.0,3.0,1.0,3.0,1575.0,0.0,0.0,0.0,1.0,1,2.0,8.0,0.0,1.37
1,30,6.0,5.0,2.0,3.0,6000.0,0.0,0.0,0.0,0.0,1,1.0,13.0,2.0,16.0
0,28,2.0,2.0,2.0,0.0,702.0,0.0,0.0,0.0,0.0,1,1.0,6.0,1.0,0.16
0,14,5.0,5.0,3.0,3.0,3490.0,0.0,1.0,0.0,0.0,1,0.0,14.0,2.0,4.49
0,25,2.0,2.0,3.0,0.0,1273.0,0.0,0.0,0.0,0.0,1,2.0,7.0,1.0,0.98
0,43,2.0,2.0,3.0,3.0,1310.0,0.0,0.0,0.0,0.0,1,2.0,7.0,0.0,0.66
0,103,4.0,4.0,3.0,0.0,2453.0,0.0,0.0,0.0,0.0,1,2.0,11.0,0.0,1.8
1,50,3.0,3.0,3.0,1.0,2700.0,0.0,0.0,0.0,1.0,2,1.0,10.0,2.0,13.0
1,11,5.0,6.0,3.0,3.0,4500.0,1.0,1.0,1.0,1.0,1,2.0,18.0,2.0,12.5
0,43,2.0,2.0,1.0,3.0,850.0,0.0,0.0,0.0,0.0,2,0.0,5.0,2.0,0.33
1,50,3.0,3.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,0,1.0,9.0,2.0,1.9
1,64,5.0,6.0,3.0,2.0,3438.0,1.0,1.0,1.0,1.0,1,1.0,18.0,2.0,8.31
0,106,3.0,4.0,2.0,3.0,1350.0,0.0,0.0,0.0,0.0,2,2.0,9.0,0.0,1.45
0,72,3.0,3.0,3.0,4.0,1642.0,0.0,1.0,0.0,0.0,1,2.0,10.0,2.0,3.3
0,111,2.0,2.0,3.0,1.0,677.0,0.0,0.0,0.0,0.0,1,1.0,7.0,2.0,0.54
0,105,4.0,4.0,0.0,3.0,2040.0,0.0,0.0,0.0,0.0,1,1.0,8.0,2.0,1.3
0,107,3.0,3.0,3.0,3.0,1750.0,0.0,0.0,0.0,0.0,1,1.0,9.0,0.0,0.92
0,37,3.0,3.0,2.0,2.0,1406.0,0.0,0.0,0.0,0.0,1,1.0,8.0,1.0,1.3
0,34,2.0,2.0,1.0,2.0,731.0,0.0,0.0,0.0,0.0,2,1.0,5.0,1.0,0.5
